,cvr_nummer,navn,kommune_navn,antal_ansatte
3381,37562858,Korsør holder ... sammen,SLAGELSE,
3382,34643520,Hashøj Pensionistforening,SLAGELSE,
3383,33302991,Ejerforeningen Algade 47,SLAGELSE,
3384,20085398,ARNE BOLDT HOLDING ApS,SLAGELSE,
3385,55927111,SLAGELSE BOLIGSELSKAB,SLAGELSE,48.0
3386,34632618,Frisør Star v/Mahmut Sayhan,SLAGELSE,0.0
3387,34446806,Grundejerforeningen Stenbækvej,SLAGELSE,
3388,38186043,Grundejerforeningen Frølunde Fed,SLAGELSE,
3389,33152140,SAB GROUP ApS,SLAGELSE,4.0
3390,39724014,Brorupgaard ApS,SLAGELSE,
3391,40096949,TOPCU Holding ApS,SLAGELSE,
3392,26620783,GRØNFELT HOLDING ApS,SLAGELSE,
3393,39934698,"Slagelse-Zealand Square Dancers, SZSD",SLAGELSE,
3394,33266375,H. GØTZE HOLDING ApS,SLAGELSE,
3395,84634719,JØRGEN CALMAR A/S,SLAGELSE,2.0
3396,76025452,LARS HANSEN,SLAGELSE,4.0
3397,34792720,Slagelse Turistforening,SLAGELSE,
3398,38184776,tonageklubben,SLAGELSE,
3399,37247057,HMSJ Invest ApS,SLAGELSE,11.0
3400,41835494,Ahn Service ApS,SLAGELSE,
3401,35547371,Anna K v/Anna Korsgaard Johnsen,SLAGELSE,0.0
3402,34165424,Omø Sø Pumpelag,SLAGELSE,
3403,27743447,Lægefirma Heidi Mühlbrandt,SLAGELSE,0.0
3404,38831704,Skælskør Egnshistoriske Arkivs Udgiverselskab,SLAGELSE,
3405,37994715,MJ Multiservice,SLAGELSE,
3406,26391237,B.K. Stoffer                      v/Hanne M. Knudsen,SLAGELSE,4.0
3407,26259320,J & L Regnskab I/S,SLAGELSE,0.0
3408,34637482,Slots Bjergby Landsbyråd,SLAGELSE,
3409,34247870,A2B Services,SLAGELSE,0.0
3410,38190741,Stig Rasmussen Ejendomme ApS,SLAGELSE,
3411,36309970,Tårnborg Lokalråd,SLAGELSE,
3412,34640718,Torsdagsklubben Bisserup Pensionistforening,SLAGELSE,
3413,16807702,RYNORD REVISION V/KIRSTEN RYNORD,SLAGELSE,1.0
3414,36267585,KH LANDSKABSPLEJE v/Leif Poulsen,SLAGELSE,0.0
3415,27657443,Lyager v/Bjarne Nielsen,SLAGELSE,0.0
3416,27491669,Den mediegrafisk Klub Danapak,SLAGELSE,
3417,34114447,Wincentz Byg v/Martin Danstrup Wincentz,SLAGELSE,0.0
3418,31410266,Hanoman v/Thomas Allan Hansen,SLAGELSE,0.0
3419,32871623,Larsens Vinduespolering v/Michael Larsen,SLAGELSE,0.0
3420,27253342,MSAJ HOLDING ApS,SLAGELSE,
3421,41399961,Lars Niemann Family Holding ApS,SLAGELSE,
3422,75862717,H. JUL. FJERRING A/S.             RÅDGIVENDE INGENIØRER,SLAGELSE,28.0
3423,33990073,Eggeslevmagle Fodboldklubs venneforening,SLAGELSE,
3424,40069976,Living by Calou,SLAGELSE,
3425,41806761,"Broderloge nr. 106 Hellig Anders, Restaurations- og Festudvalget",SLAGELSE,
3426,36641258,spenner,SLAGELSE,0.0
3427,41781246,Rent Havmiljø Nu,SLAGELSE,
3428,39450747,Korsør Selvforsvars Akademi,SLAGELSE,
3429,35131507,Din Arbejdsskadeforsikring,SLAGELSE,
3430,42926442,Ejendomsselskabet STL ApS,SLAGELSE,
3431,36286296,Tao Martial Arts Fuglebjerg,SLAGELSE,
3432,38203789,Haveforeningen Halsskov,SLAGELSE,
3433,30064828,Op med Håret I/S v/L.B. Andersen & A.E. Jensen,SLAGELSE,0.0
3434,35174818,Ejerforeningen Brænderigården Slagelse,SLAGELSE,
3435,40150889,Sørbymagle IF Fodbold,SLAGELSE,
3436,32378234,Støtte og Veteranforeningen,SLAGELSE,
3437,42212563,Meinerts Grøntsager,SLAGELSE,
3438,32821650,Andelsboligforeningen Pakhusstrædet II,SLAGELSE,
3439,34712980,HØJEN HOLDING STATSAUTORISERET REVISIONSANPARTSSELSKAB,SLAGELSE,
3440,36923172,OSJ ApS,SLAGELSE,
3441,40857435,Korsør Cable Park,SLAGELSE,
3442,26825512,andelsboligforeningen Blomstervang,SLAGELSE,
3443,27267300,MT Consult v/Martin Thomassen,SLAGELSE,0.0
3444,39042754,M.A. Montage,SLAGELSE,0.0
3445,39714043,Korsør IF2018,SLAGELSE,
3446,30773802,Malerfirma Christina Hansen,SLAGELSE,0.0
3447,37446742,Fundingselskabet Danmark ApS,SLAGELSE,
3448,35207597,M & L BOLIGINVEST ApS,SLAGELSE,
3449,35636323,ZANKL EJENDOMME ApS,SLAGELSE,
3450,21256242,C.L. PLASTMONTAGE                 V/CLAUS LUDVIGSEN,SLAGELSE,7.0
3451,30532384,ARENA TEAM ApS,SLAGELSE,
3452,29177007,JRJ-BYG,SLAGELSE,0.0
3453,32746241,Ejerforeningen Hestemøllestræde 4,SLAGELSE,
3454,41432845,Demirel Holding ApS,SLAGELSE,
3455,11117791,MURERMESTER POUL M SØRENSEN,SLAGELSE,3.0
3456,43010905,KE Group Holdning ApS,SLAGELSE,
3457,37183903,Poltrans,SLAGELSE,
3458,32756573,Grundejerforeningen Parcelhusene Mølleager,SLAGELSE,
3459,43148516,GUDUMGÅRD                         V/NIELS P JENSEN,SLAGELSE,0.0
3460,34923418,FREDE V. JØRGENSEN. MURER- OG ENTREPRENØRFORRETNING A/S,SLAGELSE,1.0
3461,39842637,JD  ITConsult,SLAGELSE,
3462,39312719,"SLAGTERMESTER ERIK CHRISTENSEN, SLAGELSE, ApS",SLAGELSE,1.0
3463,32446639,P.A.V. SERVICE SMBA,SLAGELSE,
3464,29487138,Hexuella.dk v/Jeannette Burman,SLAGELSE,
3465,37750441,Mathilde Due Lawaetz,SLAGELSE,
3466,35808159,MADS PRODUCTION HOLDING IVS UNDER STIFTELSE,SLAGELSE,
3467,26827590,FreeStone                         v/Jan Kristensen,SLAGELSE,
3468,28878540,VM Service v/Vladimir Maric,SLAGELSE,0.0
3469,31433940,Maria Berg Bengtson,SLAGELSE,0.0
3470,34498431,Salon Malouz v/Tine Richard,SLAGELSE,0.0
3471,10444705,E/F GØRTLERGADE,SLAGELSE,1.0
3472,35187030,Vestsjællands Vikar Bureau v/Ali Zaim,SLAGELSE,0.0
3473,44797917,NIELS-OVE NIELSEN,SLAGELSE,1.0
3474,38290770,Dansk Brandlukning,SLAGELSE,
3475,30340736,TOP Catring v/René Franklin Wiberg,SLAGELSE,3.0
3476,72711955,Landmand                          Lone Hovborg Jepsen,SLAGELSE,0.0
3477,29872503,Møllebjerggård Catering v/René Petersen,SLAGELSE,0.0
3478,29255318,MNG Bygge & Anlæg v/Michael Nyvang Gjermandsen,SLAGELSE,0.0
3479,26357799,PENALHUSET ApS,SLAGELSE,
3480,30467213,Ms import,SLAGELSE,0.0
3481,25313526,Vvs Installatør                   V/Arne Johansen,SLAGELSE,0.0
3482,19636836,Mec Auto                          v/Morten Christiansen,SLAGELSE,0.0
3483,30888820,Charites Trading - Krop & Velvære v/Lis Christiansen,SLAGELSE,0.0
3484,28620020,Per Christiansen,SLAGELSE,0.0
3485,33933843,RitaKa v/Rita Bojesen,SLAGELSE,0.0
3486,29489173,Vita Flora v/Gitte Christensen,SLAGELSE,6.0
3487,30093658,Andelsboligforeningen Mølleager II,SLAGELSE,
3488,36738383,Kløft Holding ApS,SLAGELSE,
3489,25358309,Elmegården                        V/Pia Torp,SLAGELSE,0.0
3490,20001070,GUTIC SPECIALBUTIK                V/MELVIDA GUTIC,SLAGELSE,0.0
3491,27555128,Tømrer-Snedkermester              v/Charlie Klitgaard,SLAGELSE,0.0
3492,28417659,Seriøs-Single v/Helle Broholm,SLAGELSE,0.0
3493,25306503,DURENA RENGØRING ApS,SLAGELSE,39.0
3494,34241007,sos kommunikation,SLAGELSE,0.0
3495,23348713,PLANTAGEEJER POUL BØRGE JENSEN,SLAGELSE,2.0
3496,37621978,Inno1 Holding IVS,SLAGELSE,
3497,30044002,Fodplejecliniquen v/Charlotte Schack Vittrup,SLAGELSE,0.0
3498,29941122,MBA MEDIA ApS,SLAGELSE,3.0
3499,28694806,MBA MANAGEMENT ApS,SLAGELSE,1.0
3500,31839467,Springer Ekspressen v/A. Petersen v/ Anne Petersen,SLAGELSE,0.0
3501,58216518,VOGNMAND BENNY REINHARDT OLSEN,SLAGELSE,2.0
3502,30414314,"KFUM Spejderne, Tårnborg Gruppe",SLAGELSE,
3503,27507913,MODIN CHRISTENSEN HOLDING ApS,SLAGELSE,
3504,27864198,Lisbeth Hansen service            v/Anne Lisbeth Hansen,SLAGELSE,
3505,39255952,Belal Automobiler,SLAGELSE,0.0
3506,34654921,GISØAMBA,SLAGELSE,
3507,30175158,AMOA KERAMIK OG SMYKKER,SLAGELSE,0.0
3508,75918518,BIOTECH TAGUNDERSTRYGNING ApS,SLAGELSE,7.0
3509,38585584,Obis Frisør Salon,SLAGELSE,0.0
3510,33606230,Lokalrådet Hashøj Nordvest,SLAGELSE,
3511,27403433,Den Klassiske Massør v/Susanne Hemmingsen,SLAGELSE,0.0
3512,34976309,FlinkMedia,SLAGELSE,0.0
3513,28426186,JHN Transport V/Johnny Nielsen,SLAGELSE,0.0
3514,34482071,2TAL SERVICE HOLDING ApS,SLAGELSE,0.0
3515,28618425,Grønt og Frugt Center             v/N. Chaaban,SLAGELSE,0.0
3516,41512547,Sporhunden I/S,SLAGELSE,
3517,36161353,Søndagsklubben,SLAGELSE,
3518,28292856,MICHAEL BIRKEDAL HOLDING ApS,SLAGELSE,
3519,38046411,Wolves Mc,SLAGELSE,
3520,33627629,Sundhedseksperten v/Theis Gandløse Jensen,SLAGELSE,0.0
3521,16643084,P. TOFT JENSEN.                   LANDINSPEKTØRANPARTSSELSKAB,SLAGELSE,1.0
3522,34796939,Ejerforeningen Bredahlsgade 1A og 1B,SLAGELSE,
3523,27799078,Claus Nielsen,SLAGELSE,0.0
3524,39010542,AaBC-DESIGN,SLAGELSE,
3525,25276469,Have Og Flise Service             V/Palle Petersen,SLAGELSE,0.0
3526,33960964,SLIKPARADISET ApS,SLAGELSE,6.0
3527,35522077,EL-ABD ApS,SLAGELSE,2.0
3528,33048602,PHISTERMARIE ApS,SLAGELSE,
3529,28539401,Perle Kompagniet I/S,SLAGELSE,0.0
3530,27462545,Paradiso Kebab                    v/Behic Ucar,SLAGELSE,6.0
3531,33952643,LIVE PRODUCTION ApS,SLAGELSE,3.0
3532,28623291,Lis Viborg,SLAGELSE,0.0
3533,29290091,Tømrermester Joachim Wolder,SLAGELSE,0.0
3534,20533595,ADVOKATFIRMAET SØREN LARSEN I/S,SLAGELSE,7.0
3535,26988306,REALMÆGLERNE GADE NIELSEN ApS,SLAGELSE,2.0
3536,41141883,Clarno byg og Camma entreprise ApS,SLAGELSE,
3537,32258964,GRACE PRODUKTION ApS,SLAGELSE,2.0
3538,26470935,Hanne K Nielsen & Thomas Lindboe,SLAGELSE,0.0
3539,28988729,EB DATA ApS,SLAGELSE,
3540,35985417,Enkebølle Regnskab & Administration,SLAGELSE,0.0
3541,39687410,Bang Entreprise IVS,SLAGELSE,
3542,37826928,MN Management,SLAGELSE,
3543,25969324,Butik Hjørnet                     v/Jamal H Youssef,SLAGELSE,0.0
3544,12795971,VICH 1062 ApS,SLAGELSE,
3545,21545902,AIRBORNE V/TEDDY NIELSEN,SLAGELSE,0.0
3546,30662563,Urtelines Klinik,SLAGELSE,0.0
3547,32507549,Anders Rævsager,SLAGELSE,0.0
3548,38440373,Shopcare v/Emil Larsen,SLAGELSE,
3549,10078652,PRICON SLAGELSE ApS,SLAGELSE,1.0
3550,33865767,NORDEN TRADE ENTREPRISE ApS,SLAGELSE,
3551,29924988,"TELEKÆDEN SORØVEJ, SLAGELSE ApS",SLAGELSE,3.0
3552,49421028,P. A. STRUVE ApS,SLAGELSE,1.0
3553,27345204,JMI INVEST JYDERUP ApS,SLAGELSE,
3554,35618589,BH Boxing,SLAGELSE,
3555,36048832,ASIAN NORDIC GROUP ApS,SLAGELSE,
3556,12225040,ApS KBUS 8 NR. 3276,SLAGELSE,0.0
3557,15144378,INGE DALKÆR HANSEN,SLAGELSE,1.0
3558,39940698,YB Auto,SLAGELSE,0.0
3559,37550698,AH-BILER,SLAGELSE,0.0
3560,37157473,Config IVS,SLAGELSE,1.0
3561,33813775,Vedskølle Bylaug,SLAGELSE,
3562,30983505,Jens Christian Lawaetz,SLAGELSE,0.0
3563,31859387,BOLIG-X-PERTEN 2 ApS,SLAGELSE,11.0
3564,18128683,VICH 4156 ApS,SLAGELSE,5.0
3565,14748598,PBH NR. 21.152 ApS,SLAGELSE,5.0
3566,36066539,SLAGELSE ERHVERVSCENTER A/S,SLAGELSE,12.0
3567,38869914,Stynx Foto,SLAGELSE,
3568,44136430,I/M Maler Tømmer,SLAGELSE,
3569,36276606,KG-Design,SLAGELSE,
3570,33619073,Computerværkstedet v/Rana Sallallah,SLAGELSE,0.0
3571,39017644,MK Gulve,SLAGELSE,0.0
3572,28866151,KARIZMA ApS,SLAGELSE,25.0
3573,36060565,ANY GROUP ApS,SLAGELSE,2.0
3574,31090172,WETTENDORFF ApS,SLAGELSE,
3575,34243123,Maria Bernholdt,SLAGELSE,
3576,27485618,Hanne Jensen,SLAGELSE,0.0
3577,14856641,MARIANNE KORGAARD,SLAGELSE,1.0
3578,41955902,T. Ottesen Ejendomme ApS,SLAGELSE,
3579,19598403,SP BYG V/SØREN PETERSEN,SLAGELSE,0.0
3580,35156127,Grundejerforeningen Mosevænget,SLAGELSE,
3581,28996306,WJ & DL EJENDOMME ApS,SLAGELSE,
3582,35035427,KECON HOLDING ApS,SLAGELSE,
3583,39802287,Ejerforeningen Brydes allé 16 A-L,SLAGELSE,
3584,66194213,P.P. FISK A/S,SLAGELSE,2.0
3585,14694811,HAVREBJERG MENIGHEDSR,SLAGELSE,3.0
3586,19223906,OVE PAPES EFTF V/KIM HANSEN,SLAGELSE,1.0
3587,34553270,Pensionisternes Samvirke Ældre hjælper Ældre Korsør,SLAGELSE,
3588,39536978,Grundejerforeningen Valmuevej,SLAGELSE,
3589,29413711,BRUUN & FOGED HOLDING ApS,SLAGELSE,
3590,34663289,Grundejerforeningen Højen Korsør,SLAGELSE,
3591,38023721,Venneforeningen på Plejecenter Møllebakken,SLAGELSE,
3592,33601190,Fysioterapeut Nadia Jaouani Munk Pedersen,SLAGELSE,0.0
3593,13356475,ARKITEKT M A A                    TORBEN WISSING ANDERSEN,SLAGELSE,0.0
3594,32750958,Ejerlejlighedsforening Matr.Nr. 14b Skælskør,SLAGELSE,
3595,24221202,ROSENS SMØRREBRØD ApS,SLAGELSE,12.0
3596,27700055,Tømrermester Thomas Jensen,SLAGELSE,0.0
3597,32107621,Elite Malerservice v/Rune Blichfeldt Hall,SLAGELSE,1.0
3598,41621141,Lav Byg,SLAGELSE,
3599,36873000,Gardehusarregimentets Løjtnantsforening,SLAGELSE,
3600,29482683,Merete Nøhr,SLAGELSE,0.0
3601,34808929,A&F Service,SLAGELSE,0.0
3602,33623771,Nicolai Klausen,SLAGELSE,0.0
3603,35624392,Proacto,SLAGELSE,0.0
3604,24981304,Steen John Jensen,SLAGELSE,1.0
3605,28285124,"AKTIVT VELVÆRE, FYSIOTERAPI ApS",SLAGELSE,1.0
3606,28288468,ENTREPRENØRFIRMAET JOHN M. JENSEN ApS,SLAGELSE,10.0
3607,25616499,VESTERBJERGGÅRD HOLDING ApS,SLAGELSE,
3608,25830865,D.N.C. v/Claus Johan Jespersen,SLAGELSE,0.0
3609,25610741,"J.M. HOLDING, SLAGELSE ApS",SLAGELSE,
3610,40559698,Melau Arbejdsmiljø ApS,SLAGELSE,
3611,40785663,Bystrategi ApS,SLAGELSE,
3612,37190950,TopGrej ApS,SLAGELSE,0.0
3613,36906847,EDCBoligEksperterne ApS,SLAGELSE,5.0
3614,32755364,Andelsboligforeningen Ahornvej,SLAGELSE,
3615,38541692,Fonden HOLBÆK ARVEN,SLAGELSE,
3616,37546135,ShowFactory,SLAGELSE,
3617,41677430,SKØN v/Mia Müthel,SLAGELSE,
3618,36151994,Frisør Aaskov,SLAGELSE,0.0
3619,44632292,J.H rengøring & bilpleje,SLAGELSE,
3620,19527336,STRANDENS MALERSERVICE,SLAGELSE,0.0
3621,28876556,Tandlæge Hanne L Kürstein,SLAGELSE,1.0
3622,26700108,H. S. RÅDGIVNING A/S,SLAGELSE,8.0
3623,31313686,R.M. Maskinbrodering I/S,SLAGELSE,0.0
3624,17079786,BJØRNS AUTOLAK. SLAGELSE ApS,SLAGELSE,11.0
3625,37803294,NZT Energy IVS,SLAGELSE,
3626,29011222,GEORG BERG HOLDING A/S,SLAGELSE,
3627,28130805,GAARDBOE-HENRIKSEN ApS,SLAGELSE,18.0
3628,31093341,Barbae v/Cetin Nacak,SLAGELSE,0.0
3629,31331684,LISTRAPE HOLDING ApS,SLAGELSE,
3630,35256016,LÆBY OG TEILHOF ApS,SLAGELSE,4.0
3631,33881886,SHANGRILA RESTAURANT ApS,SLAGELSE,8.0
3632,32107052,BUCHBERG SERVICE V/KENT BUCHBERG,SLAGELSE,1.0
3633,27795331,Børne&Alleriklinikken i Slagelse v/Morten Gervil,SLAGELSE,2.0
3634,27486150,Børnehaven Marievang,SLAGELSE,10.0
3635,30402286,Sandved Tornemark Idrætsforening,SLAGELSE,
3636,37324809,Personaleforeningen Danapak,SLAGELSE,
3637,36052287,COSMETIC LASER IVS,SLAGELSE,2.0
3638,42146994,SM Consult,SLAGELSE,
3639,30289560,Fodplejer Jona Martinsen,SLAGELSE,0.0
3640,18345803,NATURLIG-VIS                      V/VIVI LARSEN,SLAGELSE,0.0
3641,32068324,IBERSEN ApS,SLAGELSE,
3642,28975848,JCLM HOLDING ApS,SLAGELSE,
3643,41226773,CS Holding ApS,SLAGELSE,
3644,33226829,Starlight Koret,SLAGELSE,
3645,35976558,Vej lauget Bagervænget,SLAGELSE,
3646,19351033,MORGEN COMPUTERS                  V/KIM MORGEN,SLAGELSE,0.0
3647,41299991,"Kirke Stillinge kirke, v. Kirke Stillinge sogns menighedsråd",SLAGELSE,
3648,42605441,Valsted Invest ApS,SLAGELSE,
3649,18270447,ALMENT PRAKTISERENDE LÆGE AXEL TOFT ApS,SLAGELSE,4.0
3650,30150147,Uffe Jensen,SLAGELSE,0.0
3651,33323670,Slagelse Industriservice v/Martin Pedersen,SLAGELSE,
3652,33522649,Slagelse Grundejerforening,SLAGELSE,
3653,33607954,Grundejerforenningen Smedevej 1 A-G,SLAGELSE,
3654,37490563,Skælskørs Perle,SLAGELSE,
3655,32757502,Ejerforeningen Brogade 9,SLAGELSE,
3656,33766238,MARK K HOLDING ApS,SLAGELSE,
3657,48096514,KEEN BRYDE PEDERSEN,SLAGELSE,1.0
3658,33337477,DcH Slagelse,SLAGELSE,
3659,35566597,Grundejerforeningen Grønnebakken,SLAGELSE,
3660,25099982,SKOVGAARD INVEST ApS UNDER        STIFTELSE,SLAGELSE,
3661,37171921,Krebsgården I/S,SLAGELSE,0.0
3662,36938005,H.J. Bruno Hansen ApS,SLAGELSE,2.0
3663,38723480,Mina Group IVS,SLAGELSE,2.0
3664,41246855,kok-amok catering ApS,SLAGELSE,
3665,65438313,SLAGELSE AUTOSERVICE ApS,SLAGELSE,2.0
3666,28706006,"ANPARTSSELSKABET AF 18/5 2005,    SLAGELSE",SLAGELSE,14.0
3667,31152194,ALEX SALLI HOLDING ApS,SLAGELSE,
3668,39393603,Korsør Ejendomme ApS,SLAGELSE,
3669,37839949,Murermester Christian Tribler,SLAGELSE,0.0
3670,38142798,"GrundejerforeningHesselhaven 39-91, Skælskør",SLAGELSE,
3671,32171850,"Kulturforeningen ""Loens Venner""",SLAGELSE,
3672,28487231,Den lille beauty box v/Elisabeth Sommer,SLAGELSE,0.0
3673,38964356,Davidge Holding IVS,SLAGELSE,
3674,72158555,SLAGELSE BØRNEFILMKLUB V/KASSERER NIELS BORUP JAKOBSEN,SLAGELSE,0.0
3675,34564582,Vestermose Hyggeklub,SLAGELSE,
3676,41350555,Slagelse Aikido Klub,SLAGELSE,
3677,35372482,Grundejerforeningen Mølleparken,SLAGELSE,
3678,34643180,Hyggeklubben i Kirke Stillinge,SLAGELSE,
3679,27730116,OLE RASMUSSEN,SLAGELSE,2.0
3680,37642630,Grundejerforeningen Havnefronten ved Strandvej,SLAGELSE,
3681,18210940,PETER ANDERSEN,SLAGELSE,0.0
3682,20754737,PALLE LINDHOLM CHRISTIANSEN,SLAGELSE,0.0
3683,32745423,Ejerlejligheds Foreningen Bredegade 4,SLAGELSE,
3684,26201411,CENTERFORENINGEN VESTSJÆLLANDSCENTRET,SLAGELSE,2.0
3685,38542524,Nielsens Dækservice,SLAGELSE,0.0
3686,26360536,Bluestar Service,SLAGELSE,13.0
3687,37307092,NEJK ApS,SLAGELSE,
3688,36245034,Believe Dance v/Mette Buchwald Hansen,SLAGELSE,0.0
3689,28487673,TRANSPORTSPECIALISTEN A/S,SLAGELSE,25.0
3690,38815199,T. Busser ApS,SLAGELSE,2.0
3691,38341502,Kristoffer Falk,SLAGELSE,0.0
3692,37124060,J.A.F Service,SLAGELSE,0.0
3693,35402837,SLAGELSE TØMREREN ApS,SLAGELSE,2.0
3694,34592055,NÆSTVED LANDEVEJ HOLDING ApS,SLAGELSE,5.0
3695,34617309,PRINTXPERTEN ApS,SLAGELSE,1.0
3696,33122551,CA Service v/Casper Andersen,SLAGELSE,0.0
3697,34222010,MACC GROUP ApS,SLAGELSE,0.0
3698,25098285,Janne Baad,SLAGELSE,0.0
3699,32802990,Ejerforeningen Lindevej 13,SLAGELSE,
3700,37812935,Sundhedsautoriseret Massør Hanne Becher,SLAGELSE,0.0
3701,38314939,B2B Vestsjælland,SLAGELSE,
3702,21020877,NIELS MØLLERS VVS                 V/NIELS ENØE MØLLER,SLAGELSE,0.0
3703,40312978,FMF Trading IVS,SLAGELSE,
3704,36157178,Sonny Tattoo Art,SLAGELSE,0.0
3705,76398518,DANSPAR ApS,SLAGELSE,4.0
3706,74832717,RINGEN I SLAGELSE,SLAGELSE,1.0
3707,76012954,GÅRDEJER                          UFFE NYGÅRD PEDERSEN,SLAGELSE,0.0
3708,39801329,Magikeren,SLAGELSE,0.0
3709,88448715,RØDSTENSGÅRDEN V/VILLY V JENSEN,SLAGELSE,2.0
3710,26192005,Handelshuset Axelhus v/K H Bentsen,SLAGELSE,
3711,41623888,Tagrytteren Modelbane klub,SLAGELSE,
3712,26853613,Helle Hansen,SLAGELSE,0.0
3713,37595624,Grundejerforeningen Esbjergvej4200,SLAGELSE,
3714,12339607,ApS KBUS 8 NR.3528,SLAGELSE,
3715,35362878,Korsør Aktive Kvinder,SLAGELSE,
3716,18953684,CLAUS MØLLER SØRENSEN,SLAGELSE,0.0
3717,34786437,G/F Søparken II,SLAGELSE,
3718,37778052,CJS Invest ApS,SLAGELSE,
3719,41362014,X-ray MD ApS,SLAGELSE,
3720,40403833,Team Halfest,SLAGELSE,
3721,27031587,EHS EJENDOMSSELSKABET ApS,SLAGELSE,
3722,30369394,Grøn service v/Sven Thor Rasmussen,SLAGELSE,0.0
3723,40677275,Tobias Magnussen Holding ApS,SLAGELSE,
3724,41192798,Gallant Club ApS,SLAGELSE,
3725,39498006,R.H BYG,SLAGELSE,0.0
3726,35265236,Slagelse Skakklub,SLAGELSE,
3727,30141806,Slagelse Skakklub,SLAGELSE,
3728,39825813,Nemt IT,SLAGELSE,
3729,36031042,KRYSTAL RENT ApS,SLAGELSE,3.0
3730,40392467,Træ/Flise service,SLAGELSE,
3731,37938793,Villa Patina,SLAGELSE,0.0
3732,29341370,Bildsø Camping v/Søren Iversen,SLAGELSE,0.0
3733,29981299,Express Pizza Kebab House v/Burhan Gökgen,SLAGELSE,0.0
3734,27628257,Købmandsgården i Vemmelev         v/Simonne G. Jensen,KORSØR,0.0
3735,21604135,FRISØR MONO                       V/MALENE AAGREN,KORSØR,0.0
3736,32283381,SKOVSØ ERHVERVSUDLEJNING A/S,SLAGELSE,1.0
3737,16427373,HASHØJ VANDFORSYNING VEST I/S,HASHØJ,1.0
3738,33216300,All in One Dance,SLAGELSE,
3739,19452298,GREEN LINE                        V/LAILA JENSEN,SLAGELSE,2.0
3740,26165474,Statsaut. fodterapeut             Pernille Nygaard,KØBENHAVN,0.0
3741,32844367,International Apparel Sourcing v/Lars Gøtterup,SLAGELSE,0.0
3742,27958664,ARNE LAURSEN HOLDING ApS,SLAGELSE,
3743,73021219,HØVE MARKS FOREDRAGSFORENING BIK,HASHØJ,
3744,25654846,Air Clean & Handelsfirma  v/Henrik Jensen,SLAGELSE,1.0
3745,26415659,Salon Venus                       v/Mie Bjerggaard Hansen,SLAGELSE,0.0
3746,34229910,KORSØR BOLDKLUB FODBOLDAFDELINGEN,KORSØR,
3747,33544146,Hjælpekunst v/Tom Norup,SLAGELSE,0.0
3748,28981260,R.K. EJENDOMME ApS,SLAGELSE,
3749,31125324,DFO Regnskab v/Dorthe Olsen,SLAGELSE,0.0
3750,53555810,GIMLINGE FORSAMLINGSHUS           V/ELSEBETH NIELSEN,HASHØJ,
3751,17786342,PER MADSEN,GØRLEV,0.0
3752,37042749,Psykoterapi v/Helle Mieritz,SLAGELSE,
3753,37892025,Palle kogemand,SLAGELSE,
3754,38384449,Creativeinabox v/ Helle Milvertz,SLAGELSE,
3755,37612804,Den hjælpende hånd,SLAGELSE,
3756,19294188,SLAGELSE BOLIG SERVICE            V/HANS CHRISTENSEN,SLAGELSE,1.0
3757,34160848,ENJOY IT I/S,SLAGELSE,0.0
3758,26372402,Clinique Ajour v/Pia B. Kongsberg,SLAGELSE,0.0
3759,39522101,Shisha Licious,SLAGELSE,0.0
3760,72166353,BOELSMAND HOLGER SØRENSEN,SLAGELSE,0.0
3761,31801974,Torben Martin Olsen,SLAGELSE,0.0
3762,21127930,ANDERS VESTERGÅRD OLESEN,SLAGELSE,0.0
3763,26937108,SBI & SHK Klubhus                 v/Torben & Tina Olsen,SLAGELSE,0.0
3764,32620108,A.C. Multi- og service Firma v/Ali Chehayber,SLAGELSE,
3765,26422604,Tattoo-Nation                     v/Yvonne Bruun,SLAGELSE,0.0
3766,34852383,TKJ Haveenterprise,SLAGELSE,0.0
3767,72735250,PREBEN PETERSEN,SLAGELSE,0.0
3768,30842782,Epheus Pizza v/Erdogan Cosan,SLAGELSE,0.0
3769,13458448,EINER MARCHER,SLAGELSE,0.0
3770,10167574,AKSEL LARSEN,SLAGELSE,0.0
3771,36347538,Oniqo Beauty,SLAGELSE,0.0
3772,28763514,"Fællesorganisationens Boligforening, Afdeling 6",SLAGELSE,
3773,28763654,"Fællesorganisationens Boligforening, Afdeling 19",SLAGELSE,
3774,11022332,KURT MAJBORG ELIASSON,SLAGELSE,0.0
3775,11094570,FLEMMING LARSEN,SLAGELSE,0.0
3776,12383002,Udlejningsejendommene v/Anne-Grethe Hansen,SLAGELSE,0.0
3777,10298083,"KURT HOLM, SLAGELSE ApS",SLAGELSE,0.0
3778,26962188,Frisør Salon Mohammed Abdulrahim,SLAGELSE,0.0
3779,28326793,MURERMESTER HENNING JØRGENSEN ApS,SLAGELSE,38.0
3780,72659651,KURTS OLIEFYRSSERVICE/KURT BENDER PETERSEN,SLAGELSE,0.0
3781,27830749,Bildsø El v/F B Jørgensen,SLAGELSE,0.0
3782,32222358,SALON GURLI/GURLI PEDERSEN,SLAGELSE,0.0
3783,28352913,MR Facade v/Michael Rasmussen,SLAGELSE,1.0
3784,35158731,HavneGrill kebab v/Mohammad Ziah,SLAGELSE,0.0
3785,37762164,Slikmanden Skælskør IVS,SLAGELSE,
3786,86415313,MURERMESTER                       JENS TAGE HANSEN,SLAGELSE,0.0
